student_id,age,gender,study_hours_per_day,smartphone_usage_hours,social_media_hours,gaming_hours,streaming_hours,sleep_hours,exercise_hours,class_attendance_percent,assignment_completion_percent,caffeine_intake_cups,mental_health_status,parent_education_level,internet_quality,motivation_level,final_exam_score
12212,23,Female,3.61,0.46,2.25,1.77,0.03,7.3,1.97,77.62,66.01,1,Poor,Bachelors,Poor,6.08,74.59
12213,18,Male,3.36,3.26,3.43,2.28,2.82,7.41,0.26,76.16,92.16,1,Average,PhD,Good,2.03,78.6
12214,18,Female,5.22,3.64,2.69,4.11,2.09,5.2,2.28,94.12,66.4,3,Good,Masters,Average,5.72,100.0
12215,23,Female,6.09,6.26,4.72,4.2,2.33,6.51,1.62,86.66,77.49,1,Poor,HighSchool,Good,5.42,84.67
12216,20,Male,6.59,4.97,5.97,0.0,3.22,6.97,1.02,67.2,82.57,4,Poor,HighSchool,Good,5.06,79.66
12217,22,Female,5.09,4.64,2.5,2.28,1.98,9.11,0.76,81.36,86.52,1,Good,HighSchool,Good,3.54,97.02
12218,20,Male,4.13,6.49,3.78,0.97,2.9,4.78,0.11,95.68,85.59,5,Average,HighSchool,Average,4.5,85.91
12219,20,Female,6.15,4.72,3.87,1.47,4.6,6.8,0.38,77.04,75.32,2,Average,PhD,Average,7.72,75.35
12220,23,Female,4.37,1.07,2.17,4.27,2.6,8.84,0.8,86.33,74.18,1,Good,Bachelors,Average,8.87,91.78
12221,20,Female,7.31,1.26,2.84,1.83,3.27,7.19,1.22,59.66,99.61,1,Average,Masters,Average,7.58,98.89
12222,20,Female,2.31,4.61,6.49,2.85,2.22,7.3,2.72,79.98,100.0,3,Average,HighSchool,Average,5.17,56.52
12223,20,Female,8.34,5.94,0.33,2.03,1.77,7.27,2.08,78.27,75.7,1,Poor,Bachelors,Average,5.82,100.0
12224,17,Female,6.1,8.63,4.62,1.46,1.42,6.81,0.24,92.77,55.01,0,Good,PhD,Poor,5.55,71.66
12225,18,Female,6.67,6.84,4.15,0.0,0.75,5.24,3.74,85.88,61.67,1,Good,HighSchool,Good,6.31,100.0
12226,25,Female,5.13,7.54,3.67,5.06,0.17,8.2,0.41,80.99,64.41,1,Poor,HighSchool,Good,5.8,86.35
12227,24,Female,3.58,8.76,5.91,1.18,2.91,4.34,0.63,78.98,88.63,0,Average,HighSchool,Average,7.85,67.21
12228,24,Male,3.82,5.73,5.76,1.54,2.93,7.53,0.87,92.59,100.0,1,Average,Bachelors,Average,1.59,66.0
12229,23,Female,7.06,4.67,5.42,4.03,0.71,8.34,1.19,84.13,65.39,1,Good,PhD,Good,6.45,100.0
12230,18,Female,7.32,7.2,2.63,3.72,0.5,6.1,1.52,95.41,78.5,2,Average,Bachelors,Average,6.97,100.0
12231,23,Female,1.6,2.17,0.5,1.83,2.72,4.81,2.15,82.36,71.53,1,Good,Bachelors,Average,4.32,78.03
12232,25,Female,2.72,5.18,5.36,2.15,2.79,6.97,1.56,92.97,73.48,4,Good,HighSchool,Poor,1.29,57.14
12233,18,Female,7.26,6.06,0.41,2.73,1.16,3.5,0.16,100.0,79.12,1,Good,Bachelors,Average,1.85,96.89
12234,17,Female,4.27,4.19,5.15,2.91,2.86,5.22,1.59,75.24,76.82,0,Poor,HighSchool,Poor,4.18,54.17
12235,18,Male,2.4,2.05,4.98,2.69,3.21,4.43,1.83,86.78,76.13,1,Poor,HighSchool,Average,7.23,68.94
12236,21,Male,4.42,3.43,3.83,1.92,0.88,4.18,2.81,75.18,75.39,1,Good,Bachelors,Good,9.31,90.96
12237,18,Female,4.98,5.64,2.01,2.55,2.57,8.5,0.0,81.64,59.16,0,Good,Bachelors,Poor,6.68,88.72
12238,17,Male,4.94,5.21,3.4,3.24,0.2,9.96,1.81,96.81,89.96,1,Good,Bachelors,Poor,3.8,100.0
12239,21,Female,5.05,1.81,4.94,4.13,1.9,7.53,1.4,88.02,91.91,2,Average,Masters,Average,8.38,100.0
12240,17,Male,6.15,3.29,0.0,3.33,3.54,6.34,0.08,100.0,38.35,1,Average,Bachelors,Average,7.17,87.03
12241,23,Male,5.5,6.49,0.23,4.61,1.36,7.85,1.56,68.36,89.89,4,Poor,Masters,Average,7.48,84.08
12242,22,Female,2.72,8.5,4.33,2.73,1.84,6.23,1.98,82.93,63.08,2,Good,HighSchool,Good,5.91,50.25
12243,25,Female,5.51,4.33,5.93,3.24,2.5,9.17,0.33,80.82,90.35,2,Average,Masters,Poor,1.0,100.0
12244,18,Female,5.57,5.24,5.5,2.99,2.38,7.2,0.0,95.4,71.05,2,Average,HighSchool,Good,6.1,79.73
12245,20,Female,4.37,7.09,0.99,4.43,0.0,9.28,0.49,77.08,73.34,2,Good,HighSchool,Good,7.7,95.93
12246,24,Female,3.85,8.64,3.89,0.01,1.75,5.69,1.43,83.99,83.65,1,Average,HighSchool,Good,1.08,69.02
12247,24,Female,8.59,4.55,5.57,1.75,1.85,5.5,0.0,85.82,79.52,1,Good,Masters,Good,7.63,100.0
12248,24,Female,5.07,7.94,1.68,0.0,2.07,8.95,1.42,93.71,85.65,1,Poor,HighSchool,Average,7.06,85.41
12249,17,Male,1.26,6.62,4.92,6.09,1.04,7.99,2.01,86.58,51.47,0,Good,Masters,Average,7.89,46.6
12250,24,Male,5.7,7.45,6.02,2.9,2.36,4.81,1.29,87.73,71.42,5,Poor,Masters,Good,2.63,56.81
12251,21,Male,4.73,2.96,1.35,0.21,0.75,10.0,0.95,94.79,71.64,3,Poor,HighSchool,Poor,7.95,77.53
12252,23,Male,6.93,7.21,2.7,1.05,1.76,8.01,0.34,71.52,77.12,2,Average,HighSchool,Average,5.91,69.7
12253,19,Male,6.94,5.57,4.63,0.0,1.61,9.24,2.04,94.03,42.21,3,Average,HighSchool,Good,10.0,100.0
12254,20,Female,2.32,7.41,2.91,3.75,2.76,4.35,1.9,72.76,98.23,0,Poor,HighSchool,Average,5.05,12.1
12255,23,Male,5.91,3.15,4.29,2.67,2.55,7.17,2.8,80.17,48.91,1,Average,HighSchool,Average,6.02,100.0
12256,17,Female,7.43,1.66,3.36,1.67,1.52,5.12,0.42,100.0,60.31,3,Average,HighSchool,Poor,9.57,100.0
12257,25,Male,1.3,0.23,4.23,2.42,2.44,7.47,1.25,88.26,94.27,1,Poor,Bachelors,Good,6.62,56.67
12258,24,Male,3.05,2.51,4.31,3.01,2.99,6.46,1.02,93.96,65.9,3,Average,Masters,Average,5.16,83.13
12259,25,Male,3.35,3.04,5.03,2.81,0.5,5.06,3.29,70.42,51.97,1,Good,HighSchool,Average,6.18,75.93
12260,25,Male,3.88,2.01,1.36,2.29,2.26,6.28,1.94,78.93,92.33,2,Average,HighSchool,Poor,6.81,78.36
12261,24,Male,4.5,4.15,1.71,3.92,1.4,8.48,0.77,99.64,53.59,1,Good,HighSchool,Good,4.25,74.22
12262,17,Male,5.09,4.32,2.58,1.81,1.17,7.06,1.43,77.5,64.29,3,Average,HighSchool,Average,7.25,93.76
12263,21,Female,5.97,3.24,0.51,3.55,3.1,8.22,1.63,90.66,66.13,2,Poor,Masters,Good,4.05,94.89
12264,23,Male,4.06,7.51,1.35,2.96,0.2,8.14,2.14,100.0,85.14,1,Average,Masters,Average,6.96,100.0
12265,18,Male,6.29,3.57,0.67,2.68,1.97,7.4,1.14,93.5,71.62,3,Average,Masters,Average,3.64,98.35
12266,17,Male,4.23,7.36,4.56,1.75,3.41,6.95,0.0,92.74,86.18,3,Poor,Bachelors,Good,6.0,78.23
12267,17,Male,1.7,6.6,3.15,3.3,1.39,3.86,0.4,81.82,58.73,2,Poor,Masters,Good,7.07,33.91
12268,19,Female,7.81,4.28,3.16,3.99,2.9,6.17,1.41,68.54,89.25,3,Average,HighSchool,Good,4.24,95.15
12269,18,Female,6.09,9.52,4.12,0.98,3.03,6.94,2.79,79.11,56.52,1,Average,HighSchool,Average,4.03,69.87
12270,22,Male,7.67,6.61,3.13,3.86,3.1,9.59,1.21,74.09,100.0,1,Good,Masters,Average,7.23,100.0
12271,20,Female,5.08,6.74,3.29,4.97,1.69,7.82,1.11,80.35,97.37,1,Good,Bachelors,Average,6.11,95.41
12272,22,Female,3.83,3.37,7.02,3.01,0.0,8.06,0.74,87.62,92.84,2,Average,HighSchool,Average,6.97,86.4
12273,22,Female,0.23,3.74,5.72,2.25,1.58,4.68,0.53,79.61,100.0,2,Average,Masters,Average,5.83,55.53
12274,20,Male,4.22,5.75,4.5,1.42,2.26,8.94,1.75,79.07,94.5,0,Poor,HighSchool,Average,7.7,67.1
12275,19,Female,5.16,7.47,3.46,0.95,0.78,5.87,0.3,70.91,92.33,0,Poor,Bachelors,Average,6.18,68.21
12276,25,Female,3.98,0.38,6.32,1.8,2.59,8.06,1.08,87.75,95.97,1,Poor,Bachelors,Poor,3.7,87.88
12277,21,Male,3.54,3.05,3.37,1.26,3.13,5.39,0.81,95.93,77.08,2,Average,Masters,Average,7.96,100.0
12278,21,Female,3.23,9.63,0.98,1.28,0.59,8.44,1.85,100.0,79.43,1,Average,Bachelors,Good,6.2,71.57
12279,17,Male,4.29,4.17,3.98,1.8,2.28,7.3,3.12,84.42,83.02,2,Poor,Masters,Average,4.09,67.52
12280,21,Female,4.81,7.24,4.0,3.14,2.3,5.58,1.61,93.81,76.95,1,Good,Masters,Poor,4.39,92.32
12281,24,Female,4.11,4.35,2.24,2.28,0.4,8.21,1.89,75.85,94.53,0,Poor,Masters,Poor,8.02,70.98
12282,21,Male,2.89,7.42,3.14,4.98,2.46,7.87,2.22,86.81,100.0,1,Average,Bachelors,Average,6.96,70.67
12283,22,Female,2.73,2.91,5.13,0.0,3.86,6.51,0.88,80.39,49.5,3,Poor,Bachelors,Good,9.35,54.6
12284,22,Male,6.29,5.93,4.1,0.59,0.79,5.27,1.42,100.0,97.68,4,Average,HighSchool,Poor,5.78,100.0
12285,24,Male,3.91,4.97,5.32,0.0,3.95,5.93,1.37,78.1,65.56,2,Poor,Bachelors,Poor,6.35,56.63
12286,17,Male,7.37,1.64,7.07,1.65,3.29,6.46,0.3,67.36,100.0,3,Average,Bachelors,Average,8.27,100.0
12287,19,Male,7.85,8.33,0.11,2.41,1.49,3.5,2.03,100.0,95.44,1,Average,Bachelors,Average,6.3,100.0
12288,19,Female,2.95,4.19,3.2,2.29,1.05,7.38,0.39,95.57,78.37,1,Good,HighSchool,Average,6.01,70.78
12289,25,Female,4.59,3.25,1.72,2.91,1.78,7.37,0.27,78.4,69.27,4,Good,PhD,Average,5.82,97.55
12290,21,Female,3.02,2.42,6.38,4.26,0.98,7.9,1.48,69.37,87.41,1,Average,Masters,Average,6.75,73.09
12291,25,Male,3.33,7.31,2.57,3.41,2.63,4.9,0.24,77.3,69.65,1,Good,PhD,Average,7.79,64.47
12292,17,Female,7.84,6.03,5.14,2.03,2.61,6.96,2.16,84.78,55.53,0,Average,Masters,Average,5.4,94.69
12293,18,Male,2.65,12.88,2.35,1.61,2.87,8.38,1.84,86.43,100.0,2,Good,Masters,Poor,5.55,57.57
12294,22,Male,5.34,0.62,4.35,2.89,0.6,4.52,0.0,75.57,74.75,1,Average,HighSchool,Good,8.52,71.56
12295,17,Female,4.56,3.31,6.46,2.53,0.6,7.43,2.39,79.94,83.65,0,Average,Masters,Good,5.91,100.0
12296,17,Female,6.53,6.73,2.55,2.16,2.81,6.88,0.62,74.93,79.39,1,Average,HighSchool,Average,4.99,86.28
12297,24,Male,5.53,4.17,2.36,3.24,0.43,7.58,0.0,78.81,69.48,1,Good,Masters,Good,4.27,94.16
12298,21,Female,3.15,7.92,3.48,1.97,3.36,7.31,1.65,100.0,91.25,1,Average,Masters,Good,6.43,99.02
12299,19,Male,4.9,3.27,4.45,3.45,2.11,3.69,2.13,74.52,60.87,1,Poor,Bachelors,Poor,7.78,47.48
12300,21,Male,5.62,2.82,4.84,2.6,1.65,7.76,0.93,65.27,68.38,1,Good,Masters,Poor,5.2,79.32
12301,19,Female,1.44,3.51,2.0,2.14,1.39,8.05,2.46,100.0,69.45,2,Average,Bachelors,Average,3.86,70.93
12302,17,Female,2.61,9.85,3.15,0.69,1.93,6.76,2.34,100.0,56.03,2,Average,Masters,Average,7.82,52.86
12303,24,Male,4.66,6.33,8.48,2.47,1.65,8.46,0.95,81.8,100.0,0,Average,Bachelors,Average,10.0,97.37
12304,23,Female,0.0,2.52,6.22,3.75,0.52,8.39,0.18,93.79,78.1,0,Poor,HighSchool,Average,5.86,26.71
12305,24,Male,5.91,4.71,8.79,1.97,1.0,5.32,0.0,83.14,80.54,1,Average,Masters,Average,4.76,100.0
12306,25,Female,2.87,5.81,3.47,3.74,2.98,7.55,0.59,81.24,92.34,1,Good,HighSchool,Average,4.43,45.81
12307,23,Female,7.41,6.45,0.46,1.84,0.53,9.59,2.32,100.0,65.15,1,Average,Bachelors,Good,6.6,100.0
12308,17,Female,4.98,1.89,4.29,2.16,3.0,3.5,1.49,80.16,60.02,1,Average,Bachelors,Average,7.68,72.82
12309,17,Female,6.78,6.34,5.76,1.65,3.88,7.12,0.2,97.67,55.64,1,Poor,HighSchool,Poor,5.44,87.66
12310,17,Female,0.89,4.53,3.5,0.0,0.35,6.91,0.72,92.28,65.72,3,Average,Masters,Good,8.41,70.67
12311,22,Male,4.19,7.36,3.89,2.24,1.73,7.83,1.74,75.05,78.48,2,Average,Masters,Average,8.93,97.91
12312,22,Female,2.97,4.84,5.65,3.33,3.92,8.03,2.28,72.01,56.69,1,Average,HighSchool,Average,5.61,50.18
12313,19,Female,1.06,5.56,5.15,1.74,3.49,4.29,0.25,86.21,73.85,0,Average,Bachelors,Good,7.67,47.7
12314,21,Female,3.27,5.9,4.18,1.57,0.31,10.0,2.67,81.23,63.34,1,Poor,Bachelors,Good,8.23,81.0
12315,25,Female,5.79,8.49,4.52,2.7,0.91,3.96,1.51,80.16,88.6,3,Poor,HighSchool,Average,7.21,67.7
12316,21,Female,5.28,3.79,2.52,3.36,3.8,9.26,2.22,71.91,81.79,2,Good,Bachelors,Good,5.32,86.39
12317,20,Male,4.29,2.89,5.23,4.61,1.03,7.06,2.07,90.56,90.95,1,Poor,PhD,Average,6.65,85.43
12318,25,Male,3.91,4.41,2.46,2.58,0.95,4.55,1.01,95.11,73.66,2,Good,PhD,Poor,4.87,76.53
12319,22,Male,6.52,3.93,3.96,2.29,0.08,6.63,0.5,84.81,81.45,2,Average,HighSchool,Average,5.91,78.09
12320,21,Female,6.9,7.01,1.98,0.81,2.31,7.13,2.04,80.04,50.5,1,Good,HighSchool,Poor,4.65,100.0
12321,21,Female,6.5,7.36,2.53,5.64,1.24,6.05,0.54,85.72,100.0,0,Poor,HighSchool,Average,6.69,100.0
12322,25,Female,4.23,8.11,5.11,1.03,0.92,6.63,1.95,66.11,100.0,3,Average,HighSchool,Poor,6.04,68.81
12323,23,Male,5.78,8.4,3.63,0.18,1.16,6.01,1.22,78.78,66.28,2,Good,Masters,Average,5.56,86.02
12324,23,Male,2.63,6.61,2.03,1.03,1.84,5.61,0.29,100.0,81.21,2,Good,Bachelors,Average,6.38,62.91
12325,21,Female,4.54,6.58,5.67,1.42,0.47,5.35,3.06,80.86,100.0,1,Good,PhD,Good,5.81,100.0
12326,18,Male,2.08,1.5,1.4,2.24,0.51,8.18,1.53,84.84,71.61,1,Average,Bachelors,Average,6.02,83.71
12327,17,Male,0.27,7.65,1.01,1.37,2.4,6.1,0.94,80.02,86.42,1,Poor,Bachelors,Average,8.27,51.75
12328,24,Male,4.63,7.38,5.89,3.2,2.48,10.0,1.73,89.09,71.43,0,Average,HighSchool,Average,6.72,76.84
12329,23,Female,3.73,9.11,2.5,4.27,0.0,6.63,2.78,86.86,100.0,1,Good,Bachelors,Average,5.63,100.0
12330,24,Male,4.84,0.0,4.21,0.0,3.01,6.61,0.68,87.4,88.76,2,Average,Bachelors,Good,5.94,100.0
12331,19,Female,4.85,6.37,4.02,0.54,1.13,7.34,0.37,79.77,80.63,2,Good,HighSchool,Average,5.33,71.95
12332,19,Female,2.55,6.6,1.94,2.54,3.88,7.86,2.91,92.86,78.86,0,Good,Masters,Poor,4.61,48.93
12333,17,Male,4.52,5.69,2.86,0.92,0.44,9.14,0.0,78.65,61.4,1,Good,HighSchool,Good,5.59,56.29
12334,25,Male,1.83,4.77,1.28,0.88,4.01,6.35,0.6,93.97,63.72,1,Poor,HighSchool,Poor,6.85,40.76
12335,24,Female,5.83,6.15,5.78,2.39,1.46,4.55,1.72,89.42,90.42,0,Poor,HighSchool,Average,6.96,57.43
12336,20,Female,4.17,5.68,5.25,3.87,2.83,6.86,2.25,77.02,87.51,3,Good,Masters,Average,8.49,93.53
12337,19,Female,4.96,6.82,4.43,1.08,1.24,6.49,0.44,70.08,74.84,0,Average,HighSchool,Average,2.77,75.56
12338,22,Male,6.58,5.59,3.95,1.3,1.34,7.99,0.13,85.28,83.06,1,Average,Bachelors,Average,7.71,89.9
12339,25,Female,6.92,10.39,4.53,5.38,1.62,8.44,1.27,81.01,92.76,1,Poor,Bachelors,Poor,6.4,75.79
12340,19,Female,3.7,10.11,4.12,3.31,0.42,6.41,0.94,90.43,45.35,2,Average,Bachelors,Average,6.53,75.12
12341,17,Female,4.15,5.13,2.89,0.71,0.49,6.98,0.47,83.96,90.32,1,Good,Bachelors,Average,6.83,100.0
12342,21,Male,0.38,6.84,2.63,0.87,2.41,7.47,1.9,76.97,82.76,1,Average,Masters,Average,3.73,46.7
12343,25,Male,6.99,7.59,2.82,2.87,1.64,7.98,2.5,91.25,96.94,1,Good,HighSchool,Poor,8.97,97.43
12344,20,Male,1.06,7.04,5.39,1.15,0.73,5.43,1.25,91.49,88.7,2,Good,HighSchool,Average,5.12,38.99
12345,22,Male,3.8,4.58,4.5,0.94,1.04,6.79,0.0,66.59,85.39,1,Good,HighSchool,Average,5.41,78.72
12346,20,Male,7.55,1.79,2.39,2.57,4.17,6.36,0.55,87.02,79.5,0,Average,Masters,Good,4.32,100.0
12347,17,Female,5.48,2.58,4.97,2.97,3.05,6.35,0.72,70.52,76.16,3,Average,Bachelors,Average,6.95,71.32
12348,19,Male,2.91,6.08,4.4,1.81,1.35,6.62,0.83,91.02,82.72,3,Average,HighSchool,Poor,4.75,65.41
12349,19,Female,4.18,3.01,2.0,2.64,2.52,8.39,0.22,78.74,70.01,1,Average,Masters,Poor,7.2,70.04
12350,23,Female,3.38,6.08,3.6,3.34,0.55,7.72,0.92,100.0,82.45,2,Average,HighSchool,Average,4.77,83.56
12351,17,Female,5.98,7.73,0.87,0.71,3.15,8.0,2.07,82.13,80.09,1,Poor,Bachelors,Average,7.82,91.0
12352,20,Female,4.85,8.27,1.48,1.48,2.84,10.0,0.0,77.45,66.06,1,Average,HighSchool,Good,6.87,92.26
12353,20,Female,5.52,8.44,1.89,1.7,1.06,6.19,0.0,86.63,84.42,1,Average,HighSchool,Average,7.92,71.9
12354,24,Female,6.75,10.07,2.81,4.45,2.34,7.2,0.7,89.83,94.43,1,Average,HighSchool,Average,3.69,91.47
12355,19,Female,3.38,3.27,1.67,0.4,0.77,5.32,1.5,77.62,67.33,3,Poor,HighSchool,Good,5.94,76.63
12356,23,Female,2.55,6.87,0.92,1.94,2.54,6.57,2.24,64.51,65.52,2,Good,HighSchool,Poor,10.0,54.59
12357,21,Female,6.06,8.09,5.74,1.64,3.77,7.34,0.68,75.46,85.82,2,Good,Bachelors,Good,5.79,81.04
12358,22,Female,4.87,3.64,2.34,0.76,2.44,6.21,0.0,87.65,68.83,1,Average,HighSchool,Average,9.66,91.1
12359,22,Male,9.27,4.72,2.83,0.54,0.31,7.18,1.42,80.67,72.17,2,Good,HighSchool,Poor,6.69,100.0
12360,21,Male,5.32,6.66,5.08,1.32,1.52,8.02,1.06,78.38,73.75,4,Average,Bachelors,Good,5.95,72.55
12361,18,Female,1.41,1.69,5.96,1.9,3.36,5.32,0.0,86.3,60.54,0,Poor,HighSchool,Poor,7.84,40.3
12362,21,Male,5.63,7.86,4.82,1.45,1.33,7.61,1.13,82.73,72.31,0,Good,HighSchool,Average,5.41,95.22
12363,22,Female,7.26,5.18,4.48,1.22,1.58,7.97,2.34,89.88,70.37,2,Average,PhD,Good,7.0,100.0
12364,19,Male,2.55,3.74,0.0,1.34,2.89,7.21,0.0,79.95,63.64,1,Poor,HighSchool,Poor,4.57,55.57
12365,18,Female,3.21,5.86,7.16,0.32,0.75,3.5,1.27,82.47,71.51,1,Good,HighSchool,Average,5.12,73.42
12366,21,Male,5.45,6.51,8.23,1.32,2.84,4.37,2.26,97.08,63.27,0,Average,Bachelors,Good,6.84,82.01
12367,23,Male,3.83,5.21,1.25,5.36,1.74,6.45,2.09,100.0,100.0,0,Average,HighSchool,Poor,3.7,84.83
12368,18,Female,4.86,5.34,1.94,2.01,2.77,7.51,0.0,72.44,67.39,2,Poor,HighSchool,Poor,5.76,62.69
12369,21,Male,4.79,7.6,5.83,2.42,2.63,7.26,1.78,94.43,76.16,2,Good,HighSchool,Average,6.53,86.49
12370,18,Male,7.32,3.34,2.93,2.0,2.33,5.79,2.17,89.39,100.0,1,Poor,Masters,Poor,8.59,100.0
12371,21,Female,2.58,6.25,2.45,3.83,1.21,7.69,0.0,94.68,88.16,0,Good,Bachelors,Good,7.28,71.48
12372,25,Female,0.0,0.03,4.37,2.7,1.53,8.0,2.33,85.49,89.36,0,Good,Masters,Average,4.46,58.17
12373,17,Female,1.88,4.7,6.38,3.94,2.61,5.51,0.84,58.31,62.66,1,Average,Bachelors,Average,3.45,33.14
12374,23,Male,4.41,2.13,3.44,0.25,0.53,5.22,1.25,66.86,58.17,1,Poor,Masters,Average,5.51,56.32
12375,21,Female,0.81,6.3,1.7,0.88,1.92,5.78,1.05,74.7,76.9,0,Good,Bachelors,Average,5.75,51.27
12376,25,Male,0.35,2.47,2.05,3.19,1.78,4.28,1.31,76.49,94.31,3,Poor,PhD,Poor,3.74,32.55
12377,21,Male,3.87,4.01,0.91,2.04,2.16,6.04,1.55,77.86,97.18,0,Average,Masters,Average,1.82,71.44
12378,20,Male,3.93,5.53,4.74,0.0,0.8,7.75,1.02,80.76,93.84,2,Poor,HighSchool,Good,4.47,94.88
12379,21,Female,3.7,6.7,4.03,3.68,2.47,10.0,0.42,90.04,71.38,3,Poor,Masters,Good,7.03,58.98
12380,23,Female,8.57,4.94,4.95,3.35,1.85,7.83,0.66,78.4,96.97,0,Poor,Bachelors,Good,2.54,85.03
12381,20,Female,5.15,6.48,4.18,1.45,1.62,7.68,0.88,98.74,79.19,1,Good,HighSchool,Average,4.7,78.78
12382,25,Female,0.01,7.5,7.03,3.17,1.28,8.2,3.27,73.52,77.78,0,Average,Bachelors,Average,4.4,66.83
12383,21,Female,3.65,4.37,2.76,0.16,0.74,7.76,0.0,81.7,100.0,1,Good,Bachelors,Poor,7.56,97.64
12384,23,Male,5.84,8.52,2.01,1.79,2.27,7.29,1.32,91.16,89.71,4,Average,Bachelors,Average,10.0,100.0
12385,24,Male,6.18,5.2,6.08,6.17,1.38,5.56,1.64,75.0,81.14,1,Average,Bachelors,Average,7.7,93.65
12386,22,Male,7.28,6.52,1.16,1.06,1.3,6.84,3.85,100.0,82.88,0,Poor,Bachelors,Average,3.87,96.5
12387,18,Male,3.3,4.19,1.77,0.66,1.15,6.11,1.53,100.0,97.52,2,Average,HighSchool,Average,4.03,100.0
12388,24,Female,5.78,4.81,3.81,2.4,3.11,8.1,0.79,83.1,56.85,3,Average,Bachelors,Good,4.51,76.04
12389,23,Male,4.09,5.13,5.38,0.0,2.51,8.94,0.11,84.2,100.0,1,Average,HighSchool,Average,6.13,93.53
12390,25,Female,6.55,3.84,2.97,2.29,1.23,8.14,0.82,72.47,79.04,0,Good,Masters,Average,8.45,100.0
12391,17,Female,2.02,5.99,5.64,1.81,1.76,6.71,0.0,85.16,53.77,3,Good,Bachelors,Good,4.99,74.52
12392,23,Female,5.99,8.42,6.85,0.0,2.52,5.75,0.0,100.0,88.34,0,Average,Bachelors,Good,4.75,100.0
12393,17,Female,3.1,7.33,4.73,4.42,0.52,6.98,1.92,90.92,82.83,1,Good,Bachelors,Average,4.52,89.78
12394,19,Male,3.15,1.66,1.64,0.89,2.72,6.1,0.5,92.52,88.59,1,Average,Masters,Average,8.67,100.0
12395,21,Female,9.86,7.37,3.88,6.98,1.01,7.76,2.51,100.0,59.7,2,Average,HighSchool,Poor,8.55,100.0
12396,23,Male,2.62,4.29,7.39,3.8,2.37,5.84,0.47,72.01,92.05,1,Good,HighSchool,Average,4.57,58.83
12397,24,Male,1.01,3.15,5.85,2.0,2.46,6.24,1.1,89.23,83.94,1,Average,Bachelors,Poor,7.84,50.72
12398,17,Female,6.56,5.96,3.62,4.64,1.6,4.2,1.22,88.5,79.93,2,Good,Bachelors,Good,4.08,95.69
12399,20,Male,5.86,3.56,1.82,5.08,2.18,7.84,1.84,78.25,92.97,2,Average,Masters,Average,7.94,98.28
12400,21,Male,3.31,5.6,3.49,3.7,1.16,7.65,1.77,100.0,89.37,1,Good,HighSchool,Average,3.49,84.03
12401,24,Female,2.91,11.1,5.41,2.75,0.25,7.58,0.94,92.17,89.27,2,Average,Bachelors,Poor,5.4,86.22
12402,19,Female,3.07,4.74,4.0,0.92,0.94,7.29,2.4,100.0,79.52,3,Poor,Bachelors,Good,5.02,93.81
12403,24,Male,5.55,4.0,0.32,3.74,2.15,6.46,0.86,89.14,66.17,1,Good,HighSchool,Average,9.93,97.64
12404,22,Male,6.75,2.22,1.51,1.5,3.04,7.98,1.15,89.27,60.76,2,Poor,Bachelors,Average,7.97,95.03
12405,23,Female,2.01,2.91,4.21,0.0,0.0,7.7,1.34,77.54,96.23,0,Poor,HighSchool,Average,5.24,61.07
12406,17,Female,3.02,8.57,1.51,3.75,3.45,4.63,1.19,85.35,77.17,3,Average,Masters,Good,5.44,42.0
12407,21,Male,5.03,7.24,2.97,2.06,0.56,4.89,1.46,93.62,92.94,1,Good,Masters,Poor,4.44,77.54
12408,23,Female,4.35,1.37,7.99,2.3,0.0,6.56,1.33,82.61,88.62,0,Good,Bachelors,Poor,5.87,98.8
12409,20,Male,3.73,5.31,1.75,2.09,2.38,5.22,2.17,84.82,93.2,1,Poor,HighSchool,Average,8.8,98.56
12410,21,Female,9.61,1.55,2.35,1.88,2.34,6.11,1.59,85.07,75.84,1,Good,Masters,Average,7.44,100.0
12411,22,Female,2.95,4.95,4.33,3.19,3.2,6.51,0.06,98.2,60.48,4,Average,HighSchool,Average,10.0,73.43
12412,18,Male,0.47,2.51,2.69,2.79,3.54,8.18,2.17,82.48,58.57,1,Average,HighSchool,Good,7.46,57.64
12413,23,Male,2.82,4.22,7.25,3.81,3.43,7.55,0.7,84.72,55.13,2,Good,Bachelors,Average,9.82,57.82
12414,23,Female,3.68,2.67,2.03,1.37,2.91,7.94,2.31,100.0,100.0,1,Good,HighSchool,Average,4.6,98.23
12415,24,Female,1.78,4.04,2.91,0.51,1.84,6.05,0.49,87.19,64.02,1,Average,Masters,Poor,6.27,80.25
12416,18,Female,5.52,6.51,5.02,0.3,0.81,8.17,1.63,85.41,97.34,1,Average,Bachelors,Poor,4.8,98.2
12417,24,Female,4.76,1.57,1.34,4.57,0.81,9.32,1.62,93.58,40.7,3,Average,HighSchool,Good,4.51,78.89
12418,25,Female,4.82,6.61,0.94,1.04,0.23,4.86,1.22,82.14,88.79,2,Good,Bachelors,Poor,8.16,73.84
12419,24,Female,5.32,8.91,3.93,1.6,1.76,8.2,1.86,94.05,100.0,1,Poor,HighSchool,Average,8.47,97.92
12420,17,Male,2.4,3.34,2.42,1.28,2.81,5.87,0.89,94.74,99.09,1,Good,HighSchool,Poor,7.48,97.56
12421,22,Male,2.92,1.4,1.78,0.44,1.2,6.88,1.72,100.0,97.62,0,Average,Masters,Average,3.45,87.43
